symptom_iri	doid_iri	method	score	doid_name	symptom_name	symptom_definition
http://purl.obolibrary.org/obo/SYMP_0000186	http://purl.obolibrary.org/obo/DOID_2527	keyword	0.5966386413574218	nephrosis	exhaustion	A fatigue that is characterized by a feeling of weariness (bodily or mental) or feeling of weakness.  Exhaustion is a shorter-lived form of fatigue that can be experienced emotionally, mentally, and physically.
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_0080941	keyword	0.6380952453613281	acquired angioedema	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_11111	keyword	0.6376811599731446	hydronephrosis	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_3385	keyword	0.6200466156005859	bacterial vaginosis	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_0080809	keyword	0.6186440658569335	chronic asthma	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.
http://purl.obolibrary.org/obo/SYMP_0000187	http://purl.obolibrary.org/obo/DOID_0080852	keyword	0.6172248840332031	paraneoplastic pemphigus	tiredness	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_11374	keyword	0.875	anal spasm	abdominal discomfort	
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_14233	keyword	0.8615384674072266	orbital cyst	abdominal discomfort	
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_5693	keyword	0.859259262084961	adult liposarcoma	abdominal discomfort	
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_519	keyword	0.8571428680419921	aortitis	abdominal discomfort	
http://purl.obolibrary.org/obo/SYMP_0000188	http://purl.obolibrary.org/obo/DOID_6929	keyword	0.8549618530273437	retinal edema	abdominal discomfort	
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_14140	keyword	0.8976377868652343	pulp erosion	postural reaction	
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_13709	keyword	0.8970587921142578	premature ejaculation	postural reaction	
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_10762	keyword	0.8955223846435547	portal hypertension	postural reaction	
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_1571	keyword	0.8939393615722656	spastic ectropion	postural reaction	
http://purl.obolibrary.org/obo/SYMP_0000189	http://purl.obolibrary.org/obo/DOID_11189	keyword	0.8939393615722656	pulp degeneration	postural reaction	
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_9837	keyword	0.8943089294433594	hypertropia	wheelbarrowing	
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_12397	keyword	0.8925619506835938	entropion	wheelbarrowing	
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_2497	keyword	0.8888888549804688	enamel erosion	wheelbarrowing	
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_528	keyword	0.88	hydrarthrosis	wheelbarrowing	
http://purl.obolibrary.org/obo/SYMP_0000190	http://purl.obolibrary.org/obo/DOID_4671	keyword	0.88	freemartinism	wheelbarrowing	
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_4256	keyword	0.9130434417724609	obsolete rheumatism	obsolete hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_4025	keyword	0.9051094818115234	obsolete steatitis	obsolete hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_8452	keyword	0.9	obsolete malnutrition	obsolete hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_10141	keyword	0.8985507202148437	obsolete asthenopia	obsolete hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000191	http://purl.obolibrary.org/obo/DOID_8494	keyword	0.8970587921142578	obsolete dystocia	obsolete hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_4256	keyword	0.9197080230712891	obsolete rheumatism	obsolete hemiwalking	
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_8452	keyword	0.906474838256836	obsolete malnutrition	obsolete hemiwalking	
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_10141	keyword	0.9051094818115234	obsolete asthenopia	obsolete hemiwalking	
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_2848	keyword	0.8985507202148437	obsolete melancholia	obsolete hemiwalking	
http://purl.obolibrary.org/obo/SYMP_0000192	http://purl.obolibrary.org/obo/DOID_4025	keyword	0.8970587921142578	obsolete steatitis	obsolete hemiwalking	
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_10443	keyword	0.9380531311035156	hypopyon	hopping	
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_12397	keyword	0.9298245239257813	entropion	hopping	
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_11029	keyword	0.9217391204833985	pinguecula	hopping	
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_9841	keyword	0.9217391204833985	hypotropia	hopping	
http://purl.obolibrary.org/obo/SYMP_0000193	http://purl.obolibrary.org/obo/DOID_9837	keyword	0.9137931060791016	hypertropia	hopping	
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_14550	keyword	0.8759123992919922	root resorption	conscious proprioception	
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_13240	keyword	0.869565200805664	tooth resorption	conscious proprioception	
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_11988	keyword	0.8551724243164063	conjunctival concretion	conscious proprioception	
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_12397	keyword	0.8549618530273437	entropion	conscious proprioception	
http://purl.obolibrary.org/obo/SYMP_0000194	http://purl.obolibrary.org/obo/DOID_5434	keyword	0.8527131652832032	scrapie	conscious proprioception	
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_12668	keyword	0.8395061492919922	abnormal retinal correspondence	abnormal hemiwalking hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_505	keyword	0.8322147369384766	hobnail hemangioma	abnormal hemiwalking hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_5774	keyword	0.8163265228271485	giant hemangioma	abnormal hemiwalking hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_13033	keyword	0.8142857360839844	balanitis	abnormal hemiwalking hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000195	http://purl.obolibrary.org/obo/DOID_9767	keyword	0.8133333587646484	myocardial stunning	abnormal hemiwalking hemistanding	
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_9835	keyword	0.8510638427734375	refractive error	reproductive system symptom	
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_5825	keyword	0.8345323944091797	adult lymphoma	reproductive system symptom	
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_12339	keyword	0.8322147369384766	retroperitoneal lymphoma	reproductive system symptom	
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_14121	keyword	0.8309859466552735	blue toe syndrome	reproductive system symptom	
http://purl.obolibrary.org/obo/SYMP_0000196	http://purl.obolibrary.org/obo/DOID_5922	keyword	0.8289473724365234	adult brainstem astrocytoma	reproductive system symptom	
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_13938	keyword	0.6683291625976563	amenorrhea	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_429	keyword	0.6621315002441406	gynatresia	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_0060329	keyword	0.6457831573486328	ectopic pregnancy	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_2273	keyword	0.6453202056884766	vulvovaginitis	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.
http://purl.obolibrary.org/obo/SYMP_0000197	http://purl.obolibrary.org/obo/DOID_0050839	keyword	0.6446700286865235	anismus	abortion	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.
http://purl.obolibrary.org/obo/SYMP_0000198	http://purl.obolibrary.org/obo/DOID_429	keyword	0.6844444274902344	gynatresia	miscarriage	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.
http://purl.obolibrary.org/obo/SYMP_0000198	http://purl.obolibrary.org/obo/DOID_0050453	keyword	0.6652977752685547	lissencephaly	miscarriage	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.
http://purl.obolibrary.org/obo/SYMP_0000198	http://purl.obolibrary.org/obo/DOID_0050304	keyword	0.663507080078125	aniseikonia	miscarriage	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.
http://purl.obolibrary.org/obo/SYMP_0000198	http://purl.obolibrary.org/obo/DOID_12735	keyword	0.6538461303710937	hernia of ovary and fallopian tube	miscarriage	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.
http://purl.obolibrary.org/obo/SYMP_0000198	http://purl.obolibrary.org/obo/DOID_1673	keyword	0.6480186462402344	pneumothorax	miscarriage	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.
http://purl.obolibrary.org/obo/SYMP_0000199	http://purl.obolibrary.org/obo/DOID_3781	keyword	0.7430555725097656	anovulation	spontaneous abortion	An abortion that is characterized by the natural occurring expulsion of a nonviable fetus.
http://purl.obolibrary.org/obo/SYMP_0000199	http://purl.obolibrary.org/obo/DOID_3978	keyword	0.73456787109375	extrinsic cardiomyopathy	spontaneous abortion	An abortion that is characterized by the natural occurring expulsion of a nonviable fetus.
http://purl.obolibrary.org/obo/SYMP_0000199	http://purl.obolibrary.org/obo/DOID_2089	keyword	0.7232704162597656	obsolete constipation	spontaneous abortion	An abortion that is characterized by the natural occurring expulsion of a nonviable fetus.
http://purl.obolibrary.org/obo/SYMP_0000199	http://purl.obolibrary.org/obo/DOID_4561	keyword	0.7215190124511719	granulomatous endometritis	spontaneous abortion	An abortion that is characterized by the natural occurring expulsion of a nonviable fetus.
http://purl.obolibrary.org/obo/SYMP_0000199	http://purl.obolibrary.org/obo/DOID_2700	keyword	0.7191780853271484	mucinous adenofibroma	spontaneous abortion	An abortion that is characterized by the natural occurring expulsion of a nonviable fetus.
http://purl.obolibrary.org/obo/SYMP_0000200	http://purl.obolibrary.org/obo/DOID_14353	keyword	0.9538461303710938	acute thyroiditis	acute arthritis	
http://purl.obolibrary.org/obo/SYMP_0000200	http://purl.obolibrary.org/obo/DOID_3951	keyword	0.9384615325927734	acute myocarditis	acute arthritis	
http://purl.obolibrary.org/obo/SYMP_0000200	http://purl.obolibrary.org/obo/DOID_2964	keyword	0.9365079498291016	periarthritis	acute arthritis	
http://purl.obolibrary.org/obo/SYMP_0000200	http://purl.obolibrary.org/obo/DOID_519	keyword	0.9256198120117187	aortitis	acute arthritis	
http://purl.obolibrary.org/obo/SYMP_0000200	http://purl.obolibrary.org/obo/DOID_2092	keyword	0.9242424011230469	transient arthritis	acute arthritis	
http://purl.obolibrary.org/obo/SYMP_0000201	http://purl.obolibrary.org/obo/DOID_7528	keyword	0.7569444274902344	acute endometritis	acute meningoencephalitis	A meningoencephalitis that is characterized by a severe and sudden onset.
http://purl.obolibrary.org/obo/SYMP_0000201	http://purl.obolibrary.org/obo/DOID_10616	keyword	0.7561837768554688	acute cervicitis	acute meningoencephalitis	A meningoencephalitis that is characterized by a severe and sudden onset.
http://purl.obolibrary.org/obo/SYMP_0000201	http://purl.obolibrary.org/obo/DOID_13148	keyword	0.7426470947265625	acute cystitis	acute meningoencephalitis	A meningoencephalitis that is characterized by a severe and sudden onset.
http://purl.obolibrary.org/obo/SYMP_0000201	http://purl.obolibrary.org/obo/DOID_13725	keyword	0.7394366455078125	beriberi	acute meningoencephalitis	A meningoencephalitis that is characterized by a severe and sudden onset.
http://purl.obolibrary.org/obo/SYMP_0000201	http://purl.obolibrary.org/obo/DOID_11608	keyword	0.7352941131591797	fungal meningitis	acute meningoencephalitis	A meningoencephalitis that is characterized by a severe and sudden onset.
http://purl.obolibrary.org/obo/SYMP_0000202	http://purl.obolibrary.org/obo/DOID_10973	keyword	0.8714286041259766	acute salpingitis	acute painful vision loss	
http://purl.obolibrary.org/obo/SYMP_0000202	http://purl.obolibrary.org/obo/DOID_8517	keyword	0.8591548919677734	acute cor pulmonale	acute painful vision loss	
http://purl.obolibrary.org/obo/SYMP_0000202	http://purl.obolibrary.org/obo/DOID_14271	keyword	0.8571428680419921	acute cholangitis	acute painful vision loss	
http://purl.obolibrary.org/obo/SYMP_0000202	http://purl.obolibrary.org/obo/DOID_11184	keyword	0.8531468200683594	acute conjunctivitis	acute painful vision loss	
http://purl.obolibrary.org/obo/SYMP_0000202	http://purl.obolibrary.org/obo/DOID_4796	keyword	0.8472222137451172	space motion sickness	acute painful vision loss	
http://purl.obolibrary.org/obo/SYMP_0000203	http://purl.obolibrary.org/obo/DOID_10557	keyword	0.905660400390625	obsolete maternal distress	obsolete acute respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000203	http://purl.obolibrary.org/obo/DOID_9866	keyword	0.875	obsolete lactation disorder	obsolete acute respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000203	http://purl.obolibrary.org/obo/DOID_1045	keyword	0.8717948913574218	obsolete fascia disease	obsolete acute respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000203	http://purl.obolibrary.org/obo/DOID_1986	keyword	0.8679244995117188	obsolete perinatal disease	obsolete acute respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000203	http://purl.obolibrary.org/obo/DOID_3546	keyword	0.8658536529541015	obsolete somatosensory disorder	obsolete acute respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000204	http://purl.obolibrary.org/obo/DOID_4025	keyword	0.8666666412353515	obsolete steatitis	obsolete acute suppurative lesions	
http://purl.obolibrary.org/obo/SYMP_0000204	http://purl.obolibrary.org/obo/DOID_0050265	keyword	0.8645161437988281	obsolete tick paralysis	obsolete acute suppurative lesions	
http://purl.obolibrary.org/obo/SYMP_0000204	http://purl.obolibrary.org/obo/DOID_12356	keyword	0.8641975402832032	obsolete bacterial prostatitis	obsolete acute suppurative lesions	
http://purl.obolibrary.org/obo/SYMP_0000204	http://purl.obolibrary.org/obo/DOID_8452	keyword	0.862745132446289	obsolete malnutrition	obsolete acute suppurative lesions	
http://purl.obolibrary.org/obo/SYMP_0000204	http://purl.obolibrary.org/obo/DOID_0050063	keyword	0.8589743804931641	obsolete abortive plague	obsolete acute suppurative lesions	
http://purl.obolibrary.org/obo/SYMP_0000205	http://purl.obolibrary.org/obo/DOID_5505	keyword	0.8714286041259766	papillary ependymoma	salivary gland symptom	
http://purl.obolibrary.org/obo/SYMP_0000205	http://purl.obolibrary.org/obo/DOID_5825	keyword	0.8656716156005859	adult lymphoma	salivary gland symptom	
http://purl.obolibrary.org/obo/SYMP_0000205	http://purl.obolibrary.org/obo/DOID_4550	keyword	0.863309326171875	anal gland neoplasm	salivary gland symptom	
http://purl.obolibrary.org/obo/SYMP_0000205	http://purl.obolibrary.org/obo/DOID_11374	keyword	0.8615384674072266	anal spasm	salivary gland symptom	
http://purl.obolibrary.org/obo/SYMP_0000205	http://purl.obolibrary.org/obo/DOID_6846	keyword	0.8613138580322266	familial melanoma	salivary gland symptom	
http://purl.obolibrary.org/obo/SYMP_0000206	http://purl.obolibrary.org/obo/DOID_14353	keyword	0.8888888549804688	acute thyroiditis	acute suppurative parotiditis	
http://purl.obolibrary.org/obo/SYMP_0000206	http://purl.obolibrary.org/obo/DOID_14269	keyword	0.88	suppurative cholangitis	acute suppurative parotiditis	
http://purl.obolibrary.org/obo/SYMP_0000206	http://purl.obolibrary.org/obo/DOID_10973	keyword	0.875	acute salpingitis	acute suppurative parotiditis	
http://purl.obolibrary.org/obo/SYMP_0000206	http://purl.obolibrary.org/obo/DOID_9483	keyword	0.8724832153320312	ulcerative blepharitis	acute suppurative parotiditis	
http://purl.obolibrary.org/obo/SYMP_0000206	http://purl.obolibrary.org/obo/DOID_9673	keyword	0.8648648834228516	ulcerative stomatitis	acute suppurative parotiditis	
http://purl.obolibrary.org/obo/SYMP_0000207	http://purl.obolibrary.org/obo/DOID_987	keyword	0.7615384674072265	alopecia	afebrile	A fever that is characterized by the state of being free from fever.
http://purl.obolibrary.org/obo/SYMP_0000207	http://purl.obolibrary.org/obo/DOID_864	keyword	0.7560975646972656	phlebitis	afebrile	A fever that is characterized by the state of being free from fever.
http://purl.obolibrary.org/obo/SYMP_0000207	http://purl.obolibrary.org/obo/DOID_12566	keyword	0.7519380187988282	ulceration of vulva	afebrile	A fever that is characterized by the state of being free from fever.
http://purl.obolibrary.org/obo/SYMP_0000207	http://purl.obolibrary.org/obo/DOID_1088	keyword	0.7518247985839843	meningocele	afebrile	A fever that is characterized by the state of being free from fever.
http://purl.obolibrary.org/obo/SYMP_0000207	http://purl.obolibrary.org/obo/DOID_2568	keyword	0.7509881591796875	cervicitis	afebrile	A fever that is characterized by the state of being free from fever.
http://purl.obolibrary.org/obo/SYMP_0000208	http://purl.obolibrary.org/obo/DOID_174	keyword	0.8833333587646485	acanthoma	anemia	
http://purl.obolibrary.org/obo/SYMP_0000208	http://purl.obolibrary.org/obo/DOID_11907	keyword	0.8813558959960938	ecthyma	anemia	
http://purl.obolibrary.org/obo/SYMP_0000208	http://purl.obolibrary.org/obo/DOID_11634	keyword	0.8739495849609376	myxedema	anemia	
http://purl.obolibrary.org/obo/SYMP_0000208	http://purl.obolibrary.org/obo/DOID_12273	keyword	0.8709677124023437	anisometropia	anemia	
http://purl.obolibrary.org/obo/SYMP_0000208	http://purl.obolibrary.org/obo/DOID_12678	keyword	0.8709677124023437	hypercalcemia	anemia	
http://purl.obolibrary.org/obo/SYMP_0000209	http://purl.obolibrary.org/obo/DOID_11907	keyword	0.9380531311035156	ecthyma	ischemia	
http://purl.obolibrary.org/obo/SYMP_0000209	http://purl.obolibrary.org/obo/DOID_603	keyword	0.9230769348144531	AIDS phobia	ischemia	
http://purl.obolibrary.org/obo/SYMP_0000209	http://purl.obolibrary.org/obo/DOID_1235	keyword	0.9217391204833985	fetishism	ischemia	
http://purl.obolibrary.org/obo/SYMP_0000209	http://purl.obolibrary.org/obo/DOID_13452	keyword	0.9217391204833985	scleritis	ischemia	
http://purl.obolibrary.org/obo/SYMP_0000209	http://purl.obolibrary.org/obo/DOID_174	keyword	0.9217391204833985	acanthoma	ischemia	
http://purl.obolibrary.org/obo/SYMP_0000210	http://purl.obolibrary.org/obo/DOID_2712	keyword	0.8243243408203125	phimosis	photophobia	
http://purl.obolibrary.org/obo/SYMP_0000210	http://purl.obolibrary.org/obo/DOID_9841	keyword	0.8235294342041015	hypotropia	photophobia	
http://purl.obolibrary.org/obo/SYMP_0000210	http://purl.obolibrary.org/obo/DOID_9838	keyword	0.802919692993164	cyclotropia	photophobia	
http://purl.obolibrary.org/obo/SYMP_0000210	http://purl.obolibrary.org/obo/DOID_9837	keyword	0.802919692993164	hypertropia	photophobia	
http://purl.obolibrary.org/obo/SYMP_0000210	http://purl.obolibrary.org/obo/DOID_603	keyword	0.802919692993164	AIDS phobia	photophobia	
http://purl.obolibrary.org/obo/SYMP_0000211	http://purl.obolibrary.org/obo/DOID_10141	keyword	0.8489208984375	obsolete asthenopia	asthenopia	
http://purl.obolibrary.org/obo/SYMP_0000211	http://purl.obolibrary.org/obo/DOID_12273	keyword	0.8421052551269531	anisometropia	asthenopia	
http://purl.obolibrary.org/obo/SYMP_0000211	http://purl.obolibrary.org/obo/DOID_603	keyword	0.8396946716308594	AIDS phobia	asthenopia	
http://purl.obolibrary.org/obo/SYMP_0000211	http://purl.obolibrary.org/obo/DOID_9837	keyword	0.8396946716308594	hypertropia	asthenopia	
http://purl.obolibrary.org/obo/SYMP_0000211	http://purl.obolibrary.org/obo/DOID_12397	keyword	0.8372093200683594	entropion	asthenopia	
http://purl.obolibrary.org/obo/SYMP_0000212	http://purl.obolibrary.org/obo/DOID_12397	keyword	0.9230769348144531	entropion	eye strain	
http://purl.obolibrary.org/obo/SYMP_0000212	http://purl.obolibrary.org/obo/DOID_5434	keyword	0.9217391204833985	scrapie	eye strain	
http://purl.obolibrary.org/obo/SYMP_0000212	http://purl.obolibrary.org/obo/DOID_2744	keyword	0.9137931060791016	pyelitis	eye strain	
http://purl.obolibrary.org/obo/SYMP_0000212	http://purl.obolibrary.org/obo/DOID_12986	keyword	0.9075630187988282	leukostasis	eye strain	
http://purl.obolibrary.org/obo/SYMP_0000212	http://purl.obolibrary.org/obo/DOID_9837	keyword	0.9075630187988282	hypertropia	eye strain	
http://purl.obolibrary.org/obo/SYMP_0000213	http://purl.obolibrary.org/obo/DOID_987	keyword	0.7172413635253906	alopecia	agraphia	An aphasia that is characterized by a pathological loss of the ability to write.
http://purl.obolibrary.org/obo/SYMP_0000213	http://purl.obolibrary.org/obo/DOID_0080299	keyword	0.713804702758789	partial lipodystrophy	agraphia	An aphasia that is characterized by a pathological loss of the ability to write.
http://purl.obolibrary.org/obo/SYMP_0000213	http://purl.obolibrary.org/obo/DOID_13417	keyword	0.7137808990478516	alexia	agraphia	An aphasia that is characterized by a pathological loss of the ability to write.
http://purl.obolibrary.org/obo/SYMP_0000213	http://purl.obolibrary.org/obo/DOID_865	keyword	0.7133333587646484	vasculitis	agraphia	An aphasia that is characterized by a pathological loss of the ability to write.
http://purl.obolibrary.org/obo/SYMP_0000213	http://purl.obolibrary.org/obo/DOID_4989	keyword	0.712802734375	pancreatitis	agraphia	An aphasia that is characterized by a pathological loss of the ability to write.
http://purl.obolibrary.org/obo/SYMP_0000214	http://purl.obolibrary.org/obo/DOID_4541	keyword	0.8514851379394531	nominal aphasia	anomia	An aphasia that is characterized by a severe problem with recalling words or names.
http://purl.obolibrary.org/obo/SYMP_0000214	http://purl.obolibrary.org/obo/DOID_11244	keyword	0.7375	neonatal anemia	anomia	An aphasia that is characterized by a severe problem with recalling words or names.
http://purl.obolibrary.org/obo/SYMP_0000214	http://purl.obolibrary.org/obo/DOID_987	keyword	0.7291666412353516	alopecia	anomia	An aphasia that is characterized by a severe problem with recalling words or names.
http://purl.obolibrary.org/obo/SYMP_0000214	http://purl.obolibrary.org/obo/DOID_2355	keyword	0.7267080688476563	anemia	anomia	An aphasia that is characterized by a severe problem with recalling words or names.
http://purl.obolibrary.org/obo/SYMP_0000214	http://purl.obolibrary.org/obo/DOID_0060288	keyword	0.7096774291992187	omodysplasia	anomia	An aphasia that is characterized by a severe problem with recalling words or names.
http://purl.obolibrary.org/obo/SYMP_0000215	http://purl.obolibrary.org/obo/DOID_987	keyword	0.7474048614501954	alopecia	inability to comprehend speech	An aphasia that is characterized by a loss of ability to comprehend speech.
http://purl.obolibrary.org/obo/SYMP_0000215	http://purl.obolibrary.org/obo/DOID_14042	keyword	0.7176079559326172	bipolar I disorder	inability to comprehend speech	An aphasia that is characterized by a loss of ability to comprehend speech.
http://purl.obolibrary.org/obo/SYMP_0000215	http://purl.obolibrary.org/obo/DOID_0080299	keyword	0.7162162017822266	partial lipodystrophy	inability to comprehend speech	An aphasia that is characterized by a loss of ability to comprehend speech.
http://purl.obolibrary.org/obo/SYMP_0000215	http://purl.obolibrary.org/obo/DOID_8506	keyword	0.7080291748046875	bullous pemphigoid	inability to comprehend speech	An aphasia that is characterized by a loss of ability to comprehend speech.
http://purl.obolibrary.org/obo/SYMP_0000215	http://purl.obolibrary.org/obo/DOID_0060138	keyword	0.7062937164306641	autotopagnosia	inability to comprehend speech	An aphasia that is characterized by a loss of ability to comprehend speech.
http://purl.obolibrary.org/obo/SYMP_0000216	http://purl.obolibrary.org/obo/DOID_987	keyword	0.7924528503417969	alopecia	inability to speak	An aphasia that is characterized by a loss of ability to speak.
http://purl.obolibrary.org/obo/SYMP_0000216	http://purl.obolibrary.org/obo/DOID_0080299	keyword	0.7647058868408203	partial lipodystrophy	inability to speak	An aphasia that is characterized by a loss of ability to speak.
http://purl.obolibrary.org/obo/SYMP_0000216	http://purl.obolibrary.org/obo/DOID_10123	keyword	0.7547169494628906	pigmentation disease	inability to speak	An aphasia that is characterized by a loss of ability to speak.
http://purl.obolibrary.org/obo/SYMP_0000216	http://purl.obolibrary.org/obo/DOID_605	keyword	0.7539682769775391	flying phobia	inability to speak	An aphasia that is characterized by a loss of ability to speak.
http://purl.obolibrary.org/obo/SYMP_0000216	http://purl.obolibrary.org/obo/DOID_8506	keyword	0.7519999694824219	bullous pemphigoid	inability to speak	An aphasia that is characterized by a loss of ability to speak.
http://purl.obolibrary.org/obo/SYMP_0000217	http://purl.obolibrary.org/obo/DOID_987	keyword	0.7636363983154297	alopecia	inability to form words	An aphasia that is characterized by a loss of ability to form words.
http://purl.obolibrary.org/obo/SYMP_0000217	http://purl.obolibrary.org/obo/DOID_8506	keyword	0.7384615325927735	bullous pemphigoid	inability to form words	An aphasia that is characterized by a loss of ability to form words.
http://purl.obolibrary.org/obo/SYMP_0000217	http://purl.obolibrary.org/obo/DOID_14042	keyword	0.7317073059082031	bipolar I disorder	inability to form words	An aphasia that is characterized by a loss of ability to form words.
http://purl.obolibrary.org/obo/SYMP_0000217	http://purl.obolibrary.org/obo/DOID_0080299	keyword	0.7304964447021485	partial lipodystrophy	inability to form words	An aphasia that is characterized by a loss of ability to form words.
http://purl.obolibrary.org/obo/SYMP_0000217	http://purl.obolibrary.org/obo/DOID_10974	keyword	0.7286245727539062	oophoritis	inability to form words	An aphasia that is characterized by a loss of ability to form words.
http://purl.obolibrary.org/obo/SYMP_0000218	http://purl.obolibrary.org/obo/DOID_987	keyword	0.7801418304443359	alopecia	poor enunciation	An aphasia that is characterized by a loss of ability to properly enunciate words.
